DOI	Local ID
doi:10.7910/DVN/GOBJ4	http://nrs.harvard.edu/urn-3:FHCL:11858701|Againstslavehunting|Townsend|JohnClement,DanSpaulding,NathanLitchfield
doi:10.7910/DVN/LFM2D	http://nrs.harvard.edu/urn-3:FHCL:11858702|Againstslavehunting|Gardner|M.Collester,CharlesR.Hood,SophiaA.Helton
doi:10.7910/DVN/JHC48	http://nrs.harvard.edu/urn-3:FHCL:11858703|Againstslavehunting|Mendon|SamuelW.Gilberts,JamesM.Newhall,EliabM.Perham
doi:10.7910/DVN/LH6FB	http://nrs.harvard.edu/urn-3:FHCL:11858704|Againstslavehunting|Dartmouth|JonathanCovell,GeorgeL.Ashley,SallyCollins
doi:10.7910/DVN/R6T4K	http://nrs.harvard.edu/urn-3:FHCL:11858706|Againstslavehunting|Windsor|PhiloWright,SilasS.Sterns,HenryD.Wentworth
doi:10.7910/DVN/31ITV	http://nrs.harvard.edu/urn-3:FHCL:11858707|Againstslavehunting|Sudbury|ErastusDickinson,SpencerW.Brown,LucyA.Browne
doi:10.7910/DVN/JTTWX	http://nrs.harvard.edu/urn-3:FHCL:11858708|Againstslavehunting|Cambridge|A.C.Smith,WilliamB.Hovey,NathanUnderwood
doi:10.7910/DVN/OO7PW	http://nrs.harvard.edu/urn-3:FHCL:11858709|Againstslavehunting|Sharon|AlbertHewins,C.EllisJohnson,ThomasP.Wood
doi:10.7910/DVN/PU8PG	http://nrs.harvard.edu/urn-3:FHCL:11858710|Againstslavehunting|Petersham|CharlesKendall,JohnShepardson,HarrietA.A.Stone
doi:10.7910/DVN/TFTBN	http://nrs.harvard.edu/urn-3:FHCL:11858711|Againstslavehunting|Hanson|JobLuther,GridleyT.Wheeler,NathanielT.Hatch
doi:10.7910/DVN/ZFX5V	http://nrs.harvard.edu/urn-3:FHCL:11858715|Againstslavehunting|Bradford|B.R.Downes,DavidKimball,HattieE.Weld
doi:10.7910/DVN/MBH9M	http://nrs.harvard.edu/urn-3:FHCL:11858716|Againstslavehunting|Stoneham|FiskeBarrett,JesseCurtis,LydiaO.LeFavre
doi:10.7910/DVN/MJIFZ	http://nrs.harvard.edu/urn-3:FHCL:11858717|Againstslavehunting|Rockport|JohnR.Thurston,BenjaminMarshall,JamesGriffin
doi:10.7910/DVN/KKURF	http://nrs.harvard.edu/urn-3:FHCL:11858718|Againstslavehunting|Cummington|W.W.Mitchell,ThomasGilfillan,WarrenE.Towes
doi:10.7910/DVN/QW8BK	http://nrs.harvard.edu/urn-3:FHCL:11858719|Againstslavehunting|Worthington|JacobBates,ElishaB.Cole,IreneB.Parish
doi:10.7910/DVN/HXVDZ	http://nrs.harvard.edu/urn-3:FHCL:11858720|Againstslavehunting|Goshen|ThomasH.Rood,AschelBillings,EmerlineHawks
doi:10.7910/DVN/BEE63	http://nrs.harvard.edu/urn-3:FHCL:11858721|Againstslavehunting|Upton|VelorousTaft,GeorgeE.Gore,HarveyRuggles
doi:10.7910/DVN/LHDVQ	http://nrs.harvard.edu/urn-3:FHCL:11858722|Againstslavehunting|Newton|H.M.Hagar,JosephWatkins,CharlesLemme
doi:10.7910/DVN/YAC5H	http://nrs.harvard.edu/urn-3:FHCL:11858724|Againstslavehunting|Sherborn|AmoryL.Babcock,JohnU.Morse,RebeccaD.Babcock
doi:10.7910/DVN/JBIFP	http://nrs.harvard.edu/urn-3:FHCL:11858725|Againstslavehunting|Brewster|BarnardFreeman,WilliamClark,JosephM.Loud
doi:10.7910/DVN/EOBOF	http://nrs.harvard.edu/urn-3:FHCL:11858726|Againstslavehunting|SouthHingham|ElijahHobart,MaryW.Gardner,CarolineAndrews
doi:10.7910/DVN/JSQJD	http://nrs.harvard.edu/urn-3:FHCL:11858727|Againstslavehunting|NorthBrookfield|JamesA.Moore,WilliamDuncan,WilliamC.King
doi:10.7910/DVN/Q3E2D	http://nrs.harvard.edu/urn-3:FHCL:11858728|Againstslavehunting|Malden|D.B.Morey,LoringMoody,SamuelShute,WilliamS.Robinso
doi:10.7910/DVN/WJSFU	http://nrs.harvard.edu/urn-3:FHCL:11858729|Againstslavehunting|Fitchburg|ElnathanDavis,AlfredEmerson,GeorgeRobbins
doi:10.7910/DVN/PUAMM	http://nrs.harvard.edu/urn-3:FHCL:11858730|Againstslavehunting|Southborough|JonasFay,PeterP.Howe,WilliamH.Puffer
doi:10.7910/DVN/R8YE8	http://nrs.harvard.edu/urn-3:FHCL:11858731|Againstslavehunting|Lawrence|R.W.French,JamesWilkie,JohnMarsden
doi:10.7910/DVN/BEX3M	http://nrs.harvard.edu/urn-3:FHCL:11858732|Againstslavehunting|Georgetown|CharlesBeecher,JosephH.Seaver,WilliamBoynton,JohnB
doi:10.7910/DVN/LB3HH	http://nrs.harvard.edu/urn-3:FHCL:11858733|Againstslavehunting|Amherst|HenryAbbott,EphraimRoberts,SarahBarnard
doi:10.7910/DVN/2CXL7	http://nrs.harvard.edu/urn-3:FHCL:11858734|Againstslavehunting|Marlborough|L.E.Wakefield,AlonzoWoodII,TimothyCotter
doi:10.7910/DVN/KOVOR	http://nrs.harvard.edu/urn-3:FHCL:11858735|Againstslavehunting|Marlborough|JohnD.Loring,CurtisBrigham,BetseyBarney
doi:10.7910/DVN/3XNKP	http://nrs.harvard.edu/urn-3:FHCL:11858736|Againstslavehunting|Essex|MosesKnowltonJr.,JohnPrince,JacobK.Roberts
doi:10.7910/DVN/LBCFU	http://nrs.harvard.edu/urn-3:FHCL:11858737|Againstslavehunting|NorthAndover|L.H.Cobb,CharlesC.Vinal,IsaacStevens
doi:10.7910/DVN/UNJVZ	http://nrs.harvard.edu/urn-3:FHCL:11858738|Againstslavehunting|Uxbridge|CharlesEllis,JoelWhite,SusanB.Hayward
doi:10.7910/DVN/OSMIJ	http://nrs.harvard.edu/urn-3:FHCL:11858739|Againstslavehunting|Warren|CalvinCutter,WilliamD.Cady,ElbridgeC.Bliss
doi:10.7910/DVN/DYXRD	http://nrs.harvard.edu/urn-3:FHCL:11858740|Againstslavehunting|Watertown|GeorgeM.Steele,JamesSharp,JosephCrafts
doi:10.7910/DVN/CLZUE	http://nrs.harvard.edu/urn-3:FHCL:11858741|Againstslavehunting|Blackstone|E.N.Paine,MosesKelly,AurettaM.Aldrich
doi:10.7910/DVN/04TQQ	http://nrs.harvard.edu/urn-3:FHCL:11858742|Againstslavehunting|Harwich|JosephR.Munsell,FreemanSmith,JoshuaNickerson
doi:10.7910/DVN/MQQVA	http://nrs.harvard.edu/urn-3:FHCL:11858743|Againstslavehunting|Boston|FrancisJackson,GeorgeW.Stevens,HenryJ.Parker,Charl
doi:10.7910/DVN/GNBMX	http://nrs.harvard.edu/urn-3:FHCL:11665837|Militarycompanies|Boston|WilliamWellsBrown,WilliamC.Nell,JohnS.Rock,RobertM
doi:10.7910/DVN/NISW3	http://nrs.harvard.edu/urn-3:FHCL:11665838|Toextendinvitationtoparticipateinhospitalitiestose|Boston|JosiahPerham
doi:10.7910/DVN/HLQWY	http://nrs.harvard.edu/urn-3:FHCL:11858744|Toextendinvitationtoparticipateinhospitalitiestose|Boston|J.H.Doane,GeorgeAllen,JamesE.Taylor
doi:10.7910/DVN/LS3QJ	http://nrs.harvard.edu/urn-3:FHCL:11858745|Toextendinvitationtoparticipateinhospitalitiestose|Boston|AustinL.Rogers,GeorgeW.Brown,FrancisAdams
doi:10.7910/DVN/LKZ4T	http://nrs.harvard.edu/urn-3:FHCL:11858746|Toextendinvitationtoparticipateinhospitalitiestose|Boston|GeorgeFarrington,BenjaminF.Cooke,GeorgeH.Pease
doi:10.7910/DVN/AAAJH	http://nrs.harvard.edu/urn-3:FHCL:13906108|Supportforindividuals|Barnstable|HenryE.McCollum
doi:10.7910/DVN/CGE7N	http://nrs.harvard.edu/urn-3:FHCL:11665839|ForBostonpolicetobeappointedbythestate|NewBedford|SamuelRodman,WilliamS.Clark,SimeonRice
doi:10.7910/DVN/EQPSH	http://nrs.harvard.edu/urn-3:FHCL:11858748|ForBostonpolicetobeappointedbythestate|Massachusetts|AlexanderFoster,WilliamB.Brown,BenjaminF.Roberts,M
doi:10.7910/DVN/X4TVT	http://nrs.harvard.edu/urn-3:FHCL:11665840|Caseforrelieffromjudicialcruelty|Notavailable|AaronA.Bradley
doi:10.7910/DVN/NQAP6	http://nrs.harvard.edu/urn-3:FHCL:11858749|Caseforrelieffromjudicialcruelty|Suffolk|AaronA.Bradley
doi:10.7910/DVN/RPMSX	http://nrs.harvard.edu/urn-3:FHCL:11858750|Caseforrelieffromjudicialcruelty|Notavailable|AaronA.Bradley
doi:10.7910/DVN/GVKHI	http://nrs.harvard.edu/urn-3:FHCL:11665841|Againstslavehunting|Lynn|HarrisonNewhall,RuthBuffum,JamesP.Oliver,WilliamL.
doi:10.7910/DVN/ZYTPT	http://nrs.harvard.edu/urn-3:FHCL:11858751|Againstslavehunting|SouthScituate|DanielOtis,CharlesH.Lapham,RachelBriggs
doi:10.7910/DVN/AKJLP	http://nrs.harvard.edu/urn-3:FHCL:11858752|Againstslavehunting|Warren|DavidSherman,NelsonCarpenter,ShepardBlair
doi:10.7910/DVN/ERBDN	http://nrs.harvard.edu/urn-3:FHCL:11858753|Againstslavehunting|Boylston|DunsmoreBall,IraBrighorn,MaryC.Hastings
doi:10.7910/DVN/W5DH1	http://nrs.harvard.edu/urn-3:FHCL:11858754|Againstslavehunting|Barnstable,Yarmouth|KiesDoane,ChilionF.Doane,BenjaminC.Bourne,EdwinCoo
doi:10.7910/DVN/1QJ8Z	http://nrs.harvard.edu/urn-3:FHCL:11858755|Againstslavehunting|Harwich|GilbertSmith,CharlesHamilton,MaryAnnSmith
doi:10.7910/DVN/UGQKY	http://nrs.harvard.edu/urn-3:FHCL:11858757|Againstslavehunting|Harwich|SamuelSmith,RichardBaker,ThankfulSmith
doi:10.7910/DVN/U7KOU	http://nrs.harvard.edu/urn-3:FHCL:11858759|Againstslavehunting|Templeton|C.R.Harding,WarrenJohnson,L.ElizaWebb
doi:10.7910/DVN/IICJG	http://nrs.harvard.edu/urn-3:FHCL:11858760|Againstslavehunting|Sharon|JoelP.Hewins,MosesRichards,CharlesWinship
doi:10.7910/DVN/EKXGW	http://nrs.harvard.edu/urn-3:FHCL:11858761|Againstslavehunting|Sherborn|AmoryL.Babcock,JohnU.Morse,AsaRead
doi:10.7910/DVN/PWKDQ	http://nrs.harvard.edu/urn-3:FHCL:11858762|Againstslavehunting|Danvers|AaronW.Chaffin,AbnerS.Head,MatildaA.Pierce
doi:10.7910/DVN/NBLFF	http://nrs.harvard.edu/urn-3:FHCL:11858763|Againstslavehunting|Canton|A.M.Chase,AlfredLewis,JamesDraper
doi:10.7910/DVN/HVDVH	http://nrs.harvard.edu/urn-3:FHCL:11858764|Againstslavehunting|Southborough|AustinRobbins,DanielS.Whitney,AdelineA.Fay
doi:10.7910/DVN/KJTXH	http://nrs.harvard.edu/urn-3:FHCL:11858765|Againstslavehunting|Boston|FrancisJackson,SamuelMay,WilliamLloydGarrison,Hele
doi:10.7910/DVN/IWJLD	http://nrs.harvard.edu/urn-3:FHCL:11858767|Againstslavehunting|Sudbury|SamuelH.Browne,NicholsBrown,AliceH.Hunt
doi:10.7910/DVN/PO9PG	http://nrs.harvard.edu/urn-3:FHCL:11858768|Againstslavehunting|Worcester|O.F.Harris,BenjaminC.Cross,LucyW.Griffin
doi:10.7910/DVN/KQDKF	http://nrs.harvard.edu/urn-3:FHCL:11858769|Againstslavehunting|Upton|H.D.Johnson,GeorgeS.Ball,GeorgeN.Morse
doi:10.7910/DVN/K4UT3	http://nrs.harvard.edu/urn-3:FHCL:11858770|Againstslavehunting|Feltonville|CharlesBrigham,IsaacOsgood,OrrinMaynard
doi:10.7910/DVN/V7RWL	http://nrs.harvard.edu/urn-3:FHCL:11858771|Againstslavehunting|Millbury|AbijahAllen,GeorgeStratter,GeorgeS.Roberts
doi:10.7910/DVN/BX5KC	http://nrs.harvard.edu/urn-3:FHCL:11858772|Againstslavehunting|Middleborough|HerveyFittz,GeorgeG.Stillman,ElishaC.Sprague
doi:10.7910/DVN/CWA59	http://nrs.harvard.edu/urn-3:FHCL:11858774|Againstslavehunting|Salem|EdwardB.Perkins,WilliamProctor,CharlesC.Perkins
doi:10.7910/DVN/ZNWWB	http://nrs.harvard.edu/urn-3:FHCL:11858775|Againstslavehunting|Brighton|JohnT.Hilton,ThomasB.Hilton,HenryP.Hilton
doi:10.7910/DVN/U9BO5	http://nrs.harvard.edu/urn-3:FHCL:11858776|Againstslavehunting|Reading|IraGray,ReubenWeston,ElizabethF.McIntire
doi:10.7910/DVN/THDAT	http://nrs.harvard.edu/urn-3:FHCL:11858777|Againstslavehunting|Hanson|JobLuther,SethL.Harris,MaryPerry
doi:10.7910/DVN/5SLG6	http://nrs.harvard.edu/urn-3:FHCL:11858780|Againstslavehunting|Cummington|FrancisH.Dawes,HiramSteele,OtisB.Bartlett
doi:10.7910/DVN/NDJLQ	http://nrs.harvard.edu/urn-3:FHCL:11858781|Againstslavehunting|Pembroke|HerveyDyer,EmilyRamsdell,MahalaReed
doi:10.7910/DVN/CCKC2	http://nrs.harvard.edu/urn-3:FHCL:11858782|Againstslavehunting|FallRiver|SamuelGifford,CharlesBorden,IsaacFiske
doi:10.7910/DVN/MWEZN	http://nrs.harvard.edu/urn-3:FHCL:11858783|Againstslavehunting|WestBrookfield|JohnM.Fales,NoahBarnes,EmilyKeep
doi:10.7910/DVN/CI7GV	http://nrs.harvard.edu/urn-3:FHCL:11858784|Againstslavehunting|Rutland|JonesE.Estabrook,GeorgeW.Rogers,MaryE.Prouty
doi:10.7910/DVN/BNH4U	http://nrs.harvard.edu/urn-3:FHCL:11858785|Againstslavehunting|Malden|N.W.Starbird,GeorgeW.Wilson,ThomasSmith,JamesRedpa
doi:10.7910/DVN/XTT7G	http://nrs.harvard.edu/urn-3:FHCL:11858786|Againstslavehunting|Massachusetts|J.G.Hartshorn,RichardT.Greener,HannahTufts,RobertM
doi:10.7910/DVN/IDLD6	http://nrs.harvard.edu/urn-3:FHCL:11858787|Againstslavehunting|EastAbington|DavidPool,DavidHolbrook,JohnE.Turner
doi:10.7910/DVN/BWMPD	http://nrs.harvard.edu/urn-3:FHCL:11858788|Againstslavehunting|Lawrence|NathanT.Wood,EbenezerBurbank,PhilipSargent
doi:10.7910/DVN/CIYDY	http://nrs.harvard.edu/urn-3:FHCL:11858789|Againstslavehunting|Barnstable|AlvanHowes,DanielWebb,SamuelChild
doi:10.7910/DVN/GR7LV	http://nrs.harvard.edu/urn-3:FHCL:11858790|Againstslavehunting|Lunenburg|DanielLowe,JohnR.Proctor,JesseCook
doi:10.7910/DVN/PODPA	http://nrs.harvard.edu/urn-3:FHCL:11858791|Againstslavehunting|Townsend|JohnClement,DanSpaulding,NathanLitchfield
doi:10.7910/DVN/7VNFA	http://nrs.harvard.edu/urn-3:FHCL:11858793|Againstslavehunting|Concord|FranklinBenjaminSanborn,WilliamWhiting,FrancisBige
doi:10.7910/DVN/GQQZE	http://nrs.harvard.edu/urn-3:FHCL:11858794|Againstslavehunting|Marlborough|JohnPhelps,LambertBigelowII,CharlesT.Woodbury
doi:10.7910/DVN/UJDCD	http://nrs.harvard.edu/urn-3:FHCL:11858795|Againstslavehunting|Wrentham|OtisG.Cheever,WilliamPeck,JamesArnold
doi:10.7910/DVN/4L0UG	http://nrs.harvard.edu/urn-3:FHCL:11858796|Againstslavehunting|Taunton|SamuelM.Keown,SamuelM.Adams,CharlesW.Smith
doi:10.7910/DVN/QPBW8	http://nrs.harvard.edu/urn-3:FHCL:11858797|Againstslavehunting|Raynham|RoyalW.Danforth,BenjaminP.Smith,CharlesD.Wilbur,Eu
doi:10.7910/DVN/6BDIV	http://nrs.harvard.edu/urn-3:FHCL:11858798|Againstslavehunting|Bradford|B.R.Downes,JohnPerley,HarrietteM.Weld
doi:10.7910/DVN/VPRJC	http://nrs.harvard.edu/urn-3:FHCL:11858799|Againstslavehunting|Princeton|J.T.Everett,FosterE.Stuart,SarahS.Keyes
doi:10.7910/DVN/H3EWZ	http://nrs.harvard.edu/urn-3:FHCL:11858800|Againstslavehunting|Andover|WilliamJenkins,CharlesCummings,GeorgeA.Abbott
doi:10.7910/DVN/NLUPE	http://nrs.harvard.edu/urn-3:FHCL:11858801|Againstslavehunting|Fitchburg|EdwardAtkinson,PorterG.Barton,ElizabethB.Cook
doi:10.7910/DVN/QR1HF	http://nrs.harvard.edu/urn-3:FHCL:11858802|Againstslavehunting|Westport|A.A.Gifford,IsaacDunham,AlbertHathaway
doi:10.7910/DVN/FSEQY	http://nrs.harvard.edu/urn-3:FHCL:11858803|Fugitiveslavelaws|[Massachusetts]|FrancisJackson,WilliamI.Bowditch,JohnT.Sargent,Aus
doi:10.7910/DVN/KGJI5	http://nrs.harvard.edu/urn-3:FHCL:11858804|Againstslavehunting|Montague|WarrenBardwell,HenryKentfield,SarahB.Payne
doi:10.7910/DVN/DNIJC	http://nrs.harvard.edu/urn-3:FHCL:11665842|Supportforindividuals|Kansas|JohnW.Scott,AlfredGray,JohnJamesIngalls,W.W.Updegr
doi:10.7910/DVN/1YTEG	http://nrs.harvard.edu/urn-3:FHCL:11665843|Incorporation|Boston|IsaacAdams,PhineasE.Gay,AbnerCurtis,GeorgeS.Winslo
doi:10.7910/DVN/SGVUE	http://nrs.harvard.edu/urn-3:FHCL:11665844|Incorporation|Boston|CharlesFosdickFletcher
doi:10.7910/DVN/Q7B3B	http://nrs.harvard.edu/urn-3:FHCL:11858805|Incorporation|Boston|CharlesFosdickFletcher
doi:10.7910/DVN/KHIXO	http://nrs.harvard.edu/urn-3:FHCL:11665845|Treatmentofcitizensinotherstates|Yarmouth|LeviBaker
doi:10.7910/DVN/SYJCW	http://nrs.harvard.edu/urn-3:FHCL:11858806|Treatmentofcitizensinotherstates|SouthYarmouth|JamesSmallJr.,JohnLarkin,IsaiahCrowell
doi:10.7910/DVN/HFMHS	http://nrs.harvard.edu/urn-3:FHCL:13906109|Supportforindividuals|Cambridge|DexterGigger,SarahL.Gigger
doi:10.7910/DVN/L8PGT	http://nrs.harvard.edu/urn-3:FHCL:11665846|Abolitionofcapitalpunishment|Boston|WilliamLloydGarrison,WendellPhillips,JohnSawyer,Ed
doi:10.7910/DVN/IHXPS	http://nrs.harvard.edu/urn-3:FHCL:11858807|Abolitionofcapitalpunishment|Malden|JamesRedpath,CharlesH.Brown,LoringMoody
doi:10.7910/DVN/C54WC	http://nrs.harvard.edu/urn-3:FHCL:11665847|ImpeachmentofAndrewJohnson|Worcester|GeorgeF.Hoar,IchabodWashburn,HenryChapin,GeorgeAll
doi:10.7910/DVN/P9Y3Q	http://nrs.harvard.edu/urn-3:FHCL:13906110|Supportforindividuals|Worcester|SusanHector
doi:10.7910/DVN/J8CWB	http://nrs.harvard.edu/urn-3:FHCL:12208701|Supportforindividuals|Boston|BelindaSutton
doi:10.7910/DVN/JCUI2	http://nrs.harvard.edu/urn-3:FHCL:12208702|Indianguardians|Edgartown|SimonPorredge,SamuelPeters,BetsyCarter,JosephSimps
doi:10.7910/DVN/YQTPI	http://nrs.harvard.edu/urn-3:FHCL:12208703|Indianguardians|Edgartown|SamuelPeters,SimonPorrdge,JosephSimpson,ThaddeusCo
doi:10.7910/DVN/ZZPWG	http://nrs.harvard.edu/urn-3:FHCL:12208704|Indianguardians|Gayhead|AbrahamCooper,AlexanderBrown,AmosJeffers,AnnaJohns
doi:10.7910/DVN/BS7ZC	http://nrs.harvard.edu/urn-3:FHCL:12208705|Indianguardians|Gayhead|JonathanCuffe,JoelRogers,AbrahamCooper,DorcasPoor,
doi:10.7910/DVN/7UQ4V	http://nrs.harvard.edu/urn-3:FHCL:12208706|Executioncase|[Charlestown]|GamalielBradford
doi:10.7910/DVN/A2VVI	http://nrs.harvard.edu/urn-3:FHCL:12208707|Indianguardians|Edgartown|SamuelPeters,WilliamJohnson,BetsyCarter,LucyBrown,
doi:10.7910/DVN/BZIYV	http://nrs.harvard.edu/urn-3:FHCL:12208708|Indianguardians|Edgartown|DanielFellowsJr.
doi:10.7910/DVN/KXWCU	http://nrs.harvard.edu/urn-3:FHCL:12208709|Indianguardians|Edgartown|AbigailLatton,JohnSimmond,JaneLatton,HannahSimpson
doi:10.7910/DVN/POS70	http://nrs.harvard.edu/urn-3:FHCL:12208710|Indianguardians|Edgartown|DanielFellowsJr.
doi:10.7910/DVN/PXUZS	http://nrs.harvard.edu/urn-3:FHCL:12208711|Executioncase|Notavailable|WilliamSullivan,CharlesG.Loring,HenryH.Fuller,Davi
doi:10.7910/DVN/A57Y9	http://nrs.harvard.edu/urn-3:FHCL:13905995|Property|Mattapoisett|HannahHector,PameliaHector,JohnSepetHector,William
doi:10.7910/DVN/6WAXV	http://nrs.harvard.edu/urn-3:FHCL:12208712|Executioncase|Notavailable|SimeonCrockett
doi:10.7910/DVN/RJJKE	http://nrs.harvard.edu/urn-3:FHCL:12232888|Executioncase|NewGloucester|OtisC.Gross,ObadiahWhitman,DavidAllen
doi:10.7910/DVN/4RZVW	http://nrs.harvard.edu/urn-3:FHCL:12232889|Executioncase|Boston|MaryRussell
doi:10.7910/DVN/LGH5R	http://nrs.harvard.edu/urn-3:FHCL:12232890|Executioncase|Notavailable|JamesB.Davis,RobertKimball,WilliamC.Brown
doi:10.7910/DVN/5H0AH	http://nrs.harvard.edu/urn-3:FHCL:12232891|Executioncase|Notavailable|MaryGreene,HenriettaSargent,CatharineSargent,LucyB
doi:10.7910/DVN/OQZRD	http://nrs.harvard.edu/urn-3:FHCL:12232892|Executioncase|Notavailable|MariaWestonChapman,ElizaA.Cushman,AngelinaJohnson,
doi:10.7910/DVN/MXGQT	http://nrs.harvard.edu/urn-3:FHCL:12232894|Executioncase|Boston|StephenRussell
doi:10.7910/DVN/MHVH0	http://nrs.harvard.edu/urn-3:FHCL:12232895|Executioncase|Boston|StephenRussell
doi:10.7910/DVN/W4MK4	http://nrs.harvard.edu/urn-3:FHCL:12208713|Executioncase|Notavailable|WilliamB.O.Peabody,SamuelOsgood,JohnIngersoll
doi:10.7910/DVN/Q3HBJ	http://nrs.harvard.edu/urn-3:FHCL:12208714|Executioncase|Freetown|IsaacRecord,LyndeHathaway,SethHowland
doi:10.7910/DVN/1GGHG	http://nrs.harvard.edu/urn-3:FHCL:12232897|Executioncase|Freetown|WelcomeHathaway,JamesDurfee,GeorgeChace
doi:10.7910/DVN/G0023	http://nrs.harvard.edu/urn-3:FHCL:12232898|Executioncase|Taunton|JohnDennis,JamesP.Ellis,DanielThompson
doi:10.7910/DVN/JLMRM	http://nrs.harvard.edu/urn-3:FHCL:12232899|Executioncase|Taunton|GeorgeB.Atwood,AlbertG.Washburn,HenryClark
doi:10.7910/DVN/CGLT8	http://nrs.harvard.edu/urn-3:FHCL:12232900|Executioncase|Taunton|Z.L.Hodges,WilliamH.Cooper,AugustaT.Woodward
doi:10.7910/DVN/K0RVB	http://nrs.harvard.edu/urn-3:FHCL:12232901|Executioncase|Freetown|PhilipHathaway,JosephB.Weaver,GilbertRounseville
doi:10.7910/DVN/JFB4C	http://nrs.harvard.edu/urn-3:FHCL:12232902|Executioncase|NewBedford|J.B.Congdon,ReubenNye,GeorgeW.Baker
doi:10.7910/DVN/7IA5G	http://nrs.harvard.edu/urn-3:FHCL:12232903|Executioncase|Massachusetts|HenryC.Wright,LucindaWilmarth,ElijahBird,IsaacKnap
doi:10.7910/DVN/TXV7J	http://nrs.harvard.edu/urn-3:FHCL:12232904|Executioncase|Taunton|BenjaminCummings
doi:10.7910/DVN/JC20N	http://nrs.harvard.edu/urn-3:FHCL:12232905|Executioncase|Freetown|AdinoPaddock,BenjaminBurt,WilliamWinslow
doi:10.7910/DVN/GVZPB	http://nrs.harvard.edu/urn-3:FHCL:12232906|Executioncase|Boston|JohnB.Dods,GeorgeW.Bazin,SallyWillis
doi:10.7910/DVN/8EWTD	http://nrs.harvard.edu/urn-3:FHCL:12232907|Executioncase|Fairhaven|ClotherGifford,BartlettAllen,JohnTaber
doi:10.7910/DVN/UVY00	http://nrs.harvard.edu/urn-3:FHCL:12208715|AppointmentofJusticeofthePeace|Westborough|GardnerCloyes,ThomasStone,PhiloClapp
doi:10.7910/DVN/PUX7U	http://nrs.harvard.edu/urn-3:FHCL:12232908|AppointmentofJusticeofthePeace|Westborough|NahumHarrington
doi:10.7910/DVN/XYGFB	http://nrs.harvard.edu/urn-3:FHCL:12232909|AppointmentofJusticeofthePeace|Westborough|GosenChamberlain,GardnerCloyes,ThomasStone
doi:10.7910/DVN/D7KDK	http://nrs.harvard.edu/urn-3:FHCL:12232910|AppointmentofJusticeofthePeace|Westborough|MosesG.Maynard,SolomonT.Fay,MartinBullard
doi:10.7910/DVN/AOUYX	http://nrs.harvard.edu/urn-3:FHCL:12232911|Executioncase|Pembroke|DanielHallJr.,JamesM.Josselyn,AdamBillings
doi:10.7910/DVN/JHTPS	http://nrs.harvard.edu/urn-3:FHCL:12232912|Executioncase|Gloucester|IgnatiusSargent,JosephL.Andrews,MaryDade
doi:10.7910/DVN/RXFQC	http://nrs.harvard.edu/urn-3:FHCL:12232913|Executioncase|SouthScituate|DanielOtis,ElijahClapp,SethKimball,OtisKnapp
doi:10.7910/DVN/TMZQE	http://nrs.harvard.edu/urn-3:FHCL:12232915|Executioncase|SouthScituate|DavidTorrey,JoshuaJames,WilliamH.Tilden
doi:10.7910/DVN/NW9MU	http://nrs.harvard.edu/urn-3:FHCL:12232916|Executioncase|SouthScituate|WilliamProuty,NathanielBrooks,IsaacProuty
doi:10.7910/DVN/DMI03	http://nrs.harvard.edu/urn-3:FHCL:12232917|Executioncase|Scituate|WilliamJames
doi:10.7910/DVN/8Z3X9	http://nrs.harvard.edu/urn-3:FHCL:12232918|Executioncase|Bridgewater|LukeWorcester,GeorgeAndrews,BarzilliaKeith
doi:10.7910/DVN/2YEBA	http://nrs.harvard.edu/urn-3:FHCL:12232919|Executioncase|Hanson|LutherHowland,MelzarSprague,CalebWhite
doi:10.7910/DVN/2WRNB	http://nrs.harvard.edu/urn-3:FHCL:12232920|Executioncase|NewBedford|JohnBailey,SarahM.Farland,RobertParker
doi:10.7910/DVN/3WXJE	http://nrs.harvard.edu/urn-3:FHCL:12232921|Executioncase|Needham|EdgarK.Whitaker,EdwinThompson,WilliamBacon
doi:10.7910/DVN/PGEXL	http://nrs.harvard.edu/urn-3:FHCL:12232922|Executioncase|Southbridge|WilliamS.Knowlton,FranklinWhitaker,LibertyLitchfie
doi:10.7910/DVN/O6JGM	http://nrs.harvard.edu/urn-3:FHCL:12232923|Executioncase|Lynn|JamesM.Sargent,RichardRichards,NathanBreed,JohnF.H
doi:10.7910/DVN/WEUWY	http://nrs.harvard.edu/urn-3:FHCL:12232924|Executioncase|Oakham|HoraceP.Wakefield,SamuelG.Henry,LeonardFuller
doi:10.7910/DVN/KUPOQ	http://nrs.harvard.edu/urn-3:FHCL:12232925|Executioncase|Boston|R.KnightPotter,BenjaminF.Perry,ThomasS.Neal
doi:10.7910/DVN/DRV0J	http://nrs.harvard.edu/urn-3:FHCL:12232926|Executioncase|Duxbury|EdenS.Sampson,JamesWestonJr.,MaryL.Freeman
doi:10.7910/DVN/RIABM	http://nrs.harvard.edu/urn-3:FHCL:12232928|Executioncase|Quincy|JohnA.Green,WilliamP.Peakes,GeorgeMarsh
doi:10.7910/DVN/JVXWG	http://nrs.harvard.edu/urn-3:FHCL:12232929|Executioncase|Nantucket|EbenW.Allen,DanielJonesJr.,JobColeman
doi:10.7910/DVN/PB6X5	http://nrs.harvard.edu/urn-3:FHCL:12232930|Executioncase|Salem|JosephDalton,JohnF.Briggs,DanielVarney
